,FACS_Sorting,Age,Method,Multiplexed,Dataset,Anatomical_Site,Organ,10X_Chemistry,Donor_ID,Accession_ID,Organism,Sample_ID,Sex,Expected_Donors,Study,Technology,Age(PCW)
691,CD45+,10,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F19,E-MTAB-11343,Homo sapiens,FCAImmP7241242,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,10
692,CD45-,10,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F19,E-MTAB-11343,Homo sapiens,FCAImmP7241243,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,10
693,CD45+,11 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F10,E-MTAB-7407,Homo sapiens,FCAImmP7198630,male,1,Popescue_et_al_2019,10X_scRNA-seq,9_11
694,CD45-,11 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F10,E-MTAB-7407,Homo sapiens,FCAImmP7198631,male,1,Popescue_et_al_2019,10X_scRNA-seq,9_11
695,CD45+,12 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579210,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
696,CD45-,12 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579211,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
697,CD45+,12 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579222,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
698,CD45-,12 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579223,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
699,CD45+,12 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579226,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
700,CD45-,12 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F11,E-MTAB-7407,Homo sapiens,FCAImmP7579227,female,1,Popescue_et_al_2019,10X_scRNA-seq,10_12
701,CD45+,13 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F12,E-MTAB-7407,Homo sapiens,FCAImmP7528286,male,1,Popescue_et_al_2019,10X_scRNA-seq,11_13
702,CD45+,13 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F12,E-MTAB-7407,Homo sapiens,FCAImmP7528287,male,1,Popescue_et_al_2019,10X_scRNA-seq,11_13
703,CD45-,13 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F12,E-MTAB-7407,Homo sapiens,FCAImmP7528288,male,1,Popescue_et_al_2019,10X_scRNA-seq,11_13
704,CD45-,13 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F12,E-MTAB-7407,Homo sapiens,FCAImmP7528289,male,1,Popescue_et_al_2019,10X_scRNA-seq,11_13
705,5GEX,13 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F12,E-MTAB-7407,Homo sapiens,FCAImmP7528295,male,1,Popescue_et_al_2019,10X_scRNA-seq,11_13
706,CD45+,14 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F13,E-MTAB-7407,Homo sapiens,FCAImmP7277560,male,1,Popescue_et_al_2019,10X_scRNA-seq,12_14
707,CD45-,14 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F13,E-MTAB-7407,Homo sapiens,FCAImmP7277561,male,1,Popescue_et_al_2019,10X_scRNA-seq,12_14
708,Live/dead sorting,14 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x5'v2,F13,E-MTAB-7407,Homo sapiens,FCAImmP7292032,male,1,Popescue_et_al_2019,10X_scRNA-seq,12_14
709,CD45+,16 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F14,E-MTAB-7407,Homo sapiens,FCAImmP7179363,male,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
710,CD45-,16 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F14,E-MTAB-7407,Homo sapiens,FCAImmP7179364,male,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
711,CD45+,16 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F15,E-MTAB-7407,Homo sapiens,FCAImmP7555846,female,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
712,CD45-,16 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F15,E-MTAB-7407,Homo sapiens,FCAImmP7555847,female,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
713,CD45+,16 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F15,E-MTAB-7407,Homo sapiens,FCAImmP7555856,female,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
714,CD45-,16 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F15,E-MTAB-7407,Homo sapiens,FCAImmP7555857,female,1,Popescue_et_al_2019,10X_scRNA-seq,14_16
715,CD45+,17 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F16,E-MTAB-7407,Homo sapiens,FCAImmP7277552,female,1,Popescue_et_al_2019,10X_scRNA-seq,15_17
716,CD45-,17 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F16,E-MTAB-7407,Homo sapiens,FCAImmP7277553,female,1,Popescue_et_al_2019,10X_scRNA-seq,15_17
717,Live/dead sorting,17 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x5'v2,F16,E-MTAB-7407,Homo sapiens,FCAImmP7292028,female,1,Popescue_et_al_2019,10X_scRNA-seq,15_17
718,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316894,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
719,CD45-,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316895,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
720,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316901,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
721,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462237,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
722,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462238,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
723,CD45-,7 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462239,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
724,CD45+,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F4,E-MTAB-7407,Homo sapiens,4834STDY7002877,male,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
725,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F4,E-MTAB-7407,Homo sapiens,4834STDY7002878,male,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
726,CD45+,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352192,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
727,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352193,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
728,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352194,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
729,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352195,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
730,CD45+,8 weeks gestation,5GEX,No,Cross_Organ,liver,liver,10x5'v1,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352196,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
731,Live/dead sorting,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7002882,male,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
732,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7038750,male,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
733,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7038751,male,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
734,Live/dead sorting,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F7,E-MTAB-7407,Homo sapiens,FCAImmP7198434,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
735,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F7,E-MTAB-7407,Homo sapiens,FCAImmP7198628,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
736,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F7,E-MTAB-7407,Homo sapiens,FCAImmP7198629,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
737,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316889,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
738,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316890,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
739,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316891,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
740,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316892,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
741,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,liver,liver,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316893,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
742,CD45-,7,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F61,E-MTAB-13071,Homo sapiens,FCAImmP7862095,male,1,Gopee_et_at_2024,10X_scRNA-seq,7
743,CD45+,7,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862094,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
744,CD45-,7,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862096,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
745,CD45+,11,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964502,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
746,CD45-,11,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964503,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
747,CD45-,11,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964504,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
748,CD45-,11,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964505,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
749,CD45+,12,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F38,E-MTAB-11343,Homo sapiens,FCAImmP7528290,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
750,CD45-,12,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F38,E-MTAB-11343,Homo sapiens,FCAImmP7528291,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
751,CD45+,12,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F38,E-MTAB-11343,Homo sapiens,FCAImmP7528296,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
752,unsorted,12,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579212,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
753,CD45+,12,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579213,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
754,CD45+,12,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579224,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
755,CD45P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539490,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
756,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539491,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
757,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539492,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
758,CD45NCD34P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539493,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
759,CD45P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539494,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
760,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539495,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
761,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539496,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
762,CD45NCD34P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539497,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
763,CD45P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539498,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
764,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539499,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
765,CD45NCD34N,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539500,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
766,CD45NCD34P,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F221,E-MTAB-13071,Homo sapiens,HCA_rFSKI14539501,female,1,Gopee_et_at_2024,10X_scRNA-seq,14
767,CD45+,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803034,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
768,CD45+,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803035,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
769,CD45-,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803042,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
770,CD45-,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803043,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
771,CD45+,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F71,E-MTAB-11343,Homo sapiens,FCAImmP7964506,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
772,CD45+,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F71,E-MTAB-11343,Homo sapiens,FCAImmP7964507,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
773,CD45-,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F71,E-MTAB-11343,Homo sapiens,FCAImmP7964508,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
774,CD45-,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F71,E-MTAB-11343,Homo sapiens,FCAImmP7964509,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
775,CD45-,14,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F71,E-MTAB-11343,Homo sapiens,FCAImmP7964510,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
776,CD45+,15,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803024,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
777,CD45+,15,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803025,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
778,CD45-,15,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803026,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
779,CD45-,15,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803027,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
780,CD45-,16,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F41,E-MTAB-11343,Homo sapiens,FCAImmP7555848,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,16
781,CD45-,16,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F41,E-MTAB-11343,Homo sapiens,FCAImmP7555858,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,16
782,CD45P,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449635,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
783,CD45NCD34N,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449636,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
784,CD45NCD34N,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449637,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
785,CD45NCD34P,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449638,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
786,CD45P,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449639,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
787,CD45NCD34N,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449640,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
788,CD45NCD34N,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449641,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
789,CD45NCD34P,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F220,E-MTAB-13071,Homo sapiens,HCA_rFSKI14449642,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
790,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942138,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
791,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942139,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
792,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942141,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
793,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942142,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
794,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942143,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
795,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942144,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
796,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942145,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
797,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942146,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
798,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942147,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
799,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942148,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
800,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942149,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
801,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942150,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
802,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942151,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
803,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942152,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
804,Total,17,5GEX,No,Cross_Organ,skin,skin,10x5'v1,F217,E-MTAB-13071,Homo sapiens,WS_wEMB13942153,female,1,Gopee_et_at_2024,10X_scRNA-seq,17
805,CD45+,10 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F9,E-MTAB-7407,Homo sapiens,FCAImmP7241240,female,1,Popescue_et_al_2019,10X_scRNA-seq,8_10
806,CD45-,10 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F9,E-MTAB-7407,Homo sapiens,FCAImmP7241241,female,1,Popescue_et_al_2019,10X_scRNA-seq,8_10
807,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316896,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
808,CD45-,7 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316897,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
809,CD45+,7 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462240,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
810,CD45-,7 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462241,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
811,CD45+,8 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F4,E-MTAB-7407,Homo sapiens,4834STDY7002879,male,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
812,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F4,E-MTAB-7407,Homo sapiens,4834STDY7002880,male,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
813,CD45+,8 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352189,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
814,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352190,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
815,CD45-,8 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F5,E-MTAB-7407,Homo sapiens,FCAImmP7352191,female,1,Popescue_et_al_2019,10X_scRNA-seq,6_8
816,Live/dead sorting,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7002883,male,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
817,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7038752,male,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
818,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F6,E-MTAB-7407,Homo sapiens,4834STDY7038753,male,1,Popescue_et_al_2019,10X_scRNA-seq,7
819,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316886,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
820,CD45+,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316887,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
821,CD45-,9 weeks gestation,3GEX,No,Cross_Organ,skin,skin,10x3'v2,F8,E-MTAB-7407,Homo sapiens,FCAImmP7316888,female,1,Popescue_et_al_2019,10X_scRNA-seq,7_9
822,unsorted,9,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F22,E-MTAB-11343,Homo sapiens,FCAImmP7198433,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,9
823,CD45+,11,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F23,E-MTAB-11343,Homo sapiens,FCAImmP7198632,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
824,CD45-,11,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F23,E-MTAB-11343,Homo sapiens,FCAImmP7198633,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
